"Industry","Date","Value","GEO"
"Arts, entertainment, recreation",2019-12-01,5,NA
"Arts, entertainment, recreation",2020-01-01,11,NA
"Arts, entertainment, recreation",2020-02-01,7,NA
"Arts, entertainment, recreation",2020-03-01,3,NA
"Arts, entertainment, recreation",2020-04-01,8,NA
"Arts, entertainment, recreation",2020-05-01,12,NA
"Arts, entertainment, recreation",2020-06-01,11,NA
"Arts, entertainment, recreation",2020-07-01,11,NA
"Arts, entertainment, recreation",2020-08-01,6,NA
"Arts, entertainment, recreation",2020-09-01,8,NA
"Arts, entertainment, recreation",2020-10-01,6,NA
"Arts, entertainment, recreation",2020-11-01,6,NA
"Arts, entertainment, recreation",2020-12-01,4,NA
"Arts, entertainment, recreation",2021-01-01,2,NA
"Arts, entertainment, recreation",2021-02-01,5,NA
"Arts, entertainment, recreation",2021-03-01,4,NA
"Arts, entertainment, recreation",2021-04-01,4,NA
"Arts, entertainment, recreation",2021-05-01,4,NA
"Arts, entertainment, recreation",2021-06-01,4,NA
"Arts, entertainment, recreation",2021-07-01,3,NA
"Arts, entertainment, recreation",2021-08-01,6,NA
"Arts, entertainment, recreation",2021-09-01,6,NA
"Arts, entertainment, recreation",2021-10-01,4,NA
"Arts, entertainment, recreation",2021-11-01,2,NA
"Arts, entertainment, recreation",2021-12-01,6,NA
"Arts, entertainment, recreation",2022-01-01,8,NA
"Arts, entertainment, recreation",2022-02-01,7,NA
"Arts, entertainment, recreation",2022-03-01,5,NA
"Arts, entertainment, recreation",2022-04-01,5,NA
"Arts, entertainment, recreation",2022-05-01,4,NA
"Arts, entertainment, recreation",2022-06-01,7,NA
"Arts, entertainment, recreation",2022-07-01,13,NA
"Arts, entertainment, recreation",2022-08-01,7,NA
"Arts, entertainment, recreation",2022-09-01,4,NA
"Arts, entertainment, recreation",2022-10-01,5,NA
"Arts, entertainment, recreation",2022-11-01,5,NA
"Arts, entertainment, recreation",2022-12-01,3,NA
"Arts, entertainment, recreation",2023-01-01,9,NA
"Arts, entertainment, recreation",2023-02-01,9,NA
"Arts, entertainment, recreation",2023-03-01,11,NA
"Arts, entertainment, recreation",2023-04-01,5,NA
"Arts, entertainment, recreation",2023-05-01,7,NA
"Arts, entertainment, recreation",2023-06-01,7,NA
"Arts, entertainment, recreation",2023-07-01,11,NA
"Arts, entertainment, recreation",2023-08-01,11,NA
"Arts, entertainment, recreation",2023-09-01,6,NA
"Arts, entertainment, recreation",2023-10-01,11,NA
"Arts, entertainment, recreation",2023-11-01,9,NA
"Arts, entertainment, recreation",2023-12-01,18,NA
"Arts, entertainment, recreation",2024-01-01,13,NA
"Arts, entertainment, recreation",2024-02-01,19,NA
"Arts, entertainment, recreation",2024-03-01,16,NA
"Arts, entertainment, recreation",2024-04-01,13,NA
"Arts, entertainment, recreation",2024-05-01,8,NA
"Arts, entertainment, recreation",2024-06-01,8,NA
"Arts, entertainment, recreation",2024-07-01,10,NA
"Arts, entertainment, recreation",2024-08-01,7,NA
"Arts, entertainment, recreation",2024-09-01,7,NA
"Arts, entertainment, recreation",2024-10-01,4,NA
"Arts, entertainment, recreation",2024-11-01,2,NA
"Arts, entertainment, recreation",2024-12-01,2,NA
"Arts, entertainment, recreation",2025-01-01,10,NA
"Arts, entertainment, recreation",2025-02-01,5,NA
"Arts, entertainment, recreation",2025-03-01,5,NA
"Arts, entertainment, recreation",2025-04-01,10,NA
"Arts, entertainment, recreation",2025-05-01,8,NA
"Accommodation, food services",2011-01-01,41,NA
"Accommodation, food services",2011-02-01,39,NA
"Accommodation, food services",2011-03-01,54,NA
"Accommodation, food services",2011-04-01,33,NA
"Accommodation, food services",2011-05-01,47,NA
"Accommodation, food services",2011-06-01,54,NA
"Accommodation, food services",2011-07-01,25,NA
"Accommodation, food services",2011-08-01,40,NA
"Accommodation, food services",2011-09-01,45,NA
"Accommodation, food services",2011-10-01,37,NA
"Accommodation, food services",2011-11-01,50,NA
"Accommodation, food services",2011-12-01,45,NA
"Accommodation, food services",2012-01-01,38,NA
"Accommodation, food services",2012-02-01,45,NA
"Accommodation, food services",2012-03-01,36,NA
"Accommodation, food services",2012-04-01,41,NA
"Accommodation, food services",2012-05-01,41,NA
"Accommodation, food services",2012-06-01,37,NA
"Accommodation, food services",2012-07-01,36,NA
"Accommodation, food services",2012-08-01,40,NA
"Accommodation, food services",2012-09-01,39,NA
"Accommodation, food services",2012-10-01,26,NA
"Accommodation, food services",2012-11-01,34,NA
"Accommodation, food services",2012-12-01,27,NA
"Accommodation, food services",2013-01-01,37,NA
"Accommodation, food services",2013-02-01,40,NA
"Accommodation, food services",2013-03-01,40,NA
"Accommodation, food services",2013-04-01,47,NA
"Accommodation, food services",2013-05-01,50,NA
"Accommodation, food services",2013-06-01,37,NA
"Accommodation, food services",2013-07-01,38,NA
"Accommodation, food services",2013-08-01,32,NA
"Accommodation, food services",2013-09-01,37,NA
"Accommodation, food services",2013-10-01,38,NA
"Accommodation, food services",2013-11-01,38,NA
"Accommodation, food services",2013-12-01,46,NA
"Accommodation, food services",2014-01-01,47,NA
"Accommodation, food services",2014-02-01,31,NA
"Accommodation, food services",2014-03-01,43,NA
"Accommodation, food services",2014-04-01,36,NA
"Accommodation, food services",2014-05-01,37,NA
"Accommodation, food services",2014-06-01,36,NA
"Accommodation, food services",2014-07-01,36,NA
"Accommodation, food services",2014-08-01,38,NA
"Accommodation, food services",2014-09-01,39,NA
"Accommodation, food services",2014-10-01,53,NA
"Accommodation, food services",2014-11-01,63,NA
"Accommodation, food services",2014-12-01,34,NA
"Accommodation, food services",2015-01-01,43,NA
"Accommodation, food services",2015-02-01,48,NA
"Accommodation, food services",2015-03-01,45,NA
"Accommodation, food services",2015-04-01,41,NA
"Accommodation, food services",2015-05-01,45,NA
"Accommodation, food services",2015-06-01,54,NA
"Accommodation, food services",2015-07-01,43,NA
"Accommodation, food services",2015-08-01,40,NA
"Accommodation, food services",2015-09-01,35,NA
"Accommodation, food services",2015-10-01,29,NA
"Accommodation, food services",2015-11-01,45,NA
"Accommodation, food services",2015-12-01,58,NA
"Accommodation, food services",2016-01-01,36,NA
"Accommodation, food services",2016-02-01,47,NA
"Accommodation, food services",2016-03-01,42,NA
"Accommodation, food services",2016-04-01,33,NA
"Accommodation, food services",2016-05-01,45,NA
"Accommodation, food services",2016-06-01,53,NA
"Accommodation, food services",2016-07-01,34,NA
"Accommodation, food services",2016-08-01,42,NA
"Accommodation, food services",2016-09-01,41,NA
"Accommodation, food services",2016-10-01,37,NA
"Accommodation, food services",2016-11-01,39,NA
"Accommodation, food services",2016-12-01,24,NA
"Accommodation, food services",2017-01-01,31,NA
"Accommodation, food services",2017-02-01,34,NA
"Accommodation, food services",2017-03-01,41,NA
"Accommodation, food services",2017-04-01,27,NA
"Accommodation, food services",2017-05-01,47,NA
"Accommodation, food services",2017-06-01,30,NA
"Accommodation, food services",2017-07-01,33,NA
"Accommodation, food services",2017-08-01,36,NA
"Accommodation, food services",2017-09-01,22,NA
"Accommodation, food services",2017-10-01,46,NA
"Accommodation, food services",2017-11-01,36,NA
"Accommodation, food services",2017-12-01,21,NA
"Accommodation, food services",2018-01-01,27,NA
"Accommodation, food services",2018-02-01,35,NA
"Accommodation, food services",2018-03-01,47,NA
"Accommodation, food services",2018-04-01,30,NA
"Accommodation, food services",2018-05-01,33,NA
"Accommodation, food services",2018-06-01,30,NA
"Accommodation, food services",2018-07-01,27,NA
"Accommodation, food services",2018-08-01,40,NA
"Accommodation, food services",2018-09-01,30,NA
"Accommodation, food services",2018-10-01,31,NA
"Accommodation, food services",2018-11-01,38,NA
"Accommodation, food services",2018-12-01,43,NA
"Accommodation, food services",2019-01-01,40,NA
"Accommodation, food services",2019-02-01,38,NA
"Accommodation, food services",2019-03-01,44,NA
"Accommodation, food services",2019-04-01,48,NA
"Accommodation, food services",2019-05-01,35,NA
"Accommodation, food services",2019-06-01,27,NA
"Accommodation, food services",2019-07-01,36,NA
"Accommodation, food services",2019-08-01,22,NA
"Accommodation, food services",2019-09-01,27,NA
"Accommodation, food services",2019-10-01,24,NA
"Accommodation, food services",2019-11-01,25,NA
"Accommodation, food services",2019-12-01,34,NA
"Accommodation, food services",2020-01-01,38,NA
"Accommodation, food services",2020-02-01,46,NA
"Accommodation, food services",2020-03-01,25,NA
"Accommodation, food services",2020-04-01,15,NA
"Accommodation, food services",2020-05-01,35,NA
"Accommodation, food services",2020-06-01,42,NA
"Accommodation, food services",2020-07-01,31,NA
"Accommodation, food services",2020-08-01,25,NA
"Accommodation, food services",2020-09-01,28,NA
"Accommodation, food services",2020-10-01,30,NA
"Accommodation, food services",2020-11-01,17,NA
"Accommodation, food services",2020-12-01,25,NA
"Accommodation, food services",2021-01-01,11,NA
"Accommodation, food services",2021-02-01,20,NA
"Accommodation, food services",2021-03-01,18,NA
"Accommodation, food services",2021-04-01,18,NA
"Accommodation, food services",2021-05-01,22,NA
"Accommodation, food services",2021-06-01,25,NA
"Accommodation, food services",2021-07-01,12,NA
"Accommodation, food services",2021-08-01,19,NA
"Accommodation, food services",2021-09-01,32,NA
"Accommodation, food services",2021-10-01,29,NA
"Accommodation, food services",2021-11-01,34,NA
"Accommodation, food services",2021-12-01,48,NA
"Accommodation, food services",2022-01-01,24,NA
"Accommodation, food services",2022-02-01,18,NA
"Accommodation, food services",2022-03-01,32,NA
"Accommodation, food services",2022-04-01,32,NA
"Accommodation, food services",2022-05-01,22,NA
"Accommodation, food services",2022-06-01,50,NA
"Accommodation, food services",2022-07-01,38,NA
"Accommodation, food services",2022-08-01,43,NA
"Accommodation, food services",2022-09-01,35,NA
"Accommodation, food services",2022-10-01,41,NA
"Accommodation, food services",2022-11-01,44,NA
"Accommodation, food services",2022-12-01,44,NA
"Accommodation, food services",2023-01-01,53,NA
"Accommodation, food services",2023-02-01,39,NA
"Accommodation, food services",2023-03-01,59,NA
"Accommodation, food services",2023-04-01,41,NA
"Accommodation, food services",2023-05-01,54,NA
"Accommodation, food services",2023-06-01,42,NA
"Accommodation, food services",2023-07-01,30,NA
"Accommodation, food services",2023-08-01,54,NA
"Accommodation, food services",2023-09-01,38,NA
"Accommodation, food services",2023-10-01,55,NA
"Accommodation, food services",2023-11-01,59,NA
"Accommodation, food services",2023-12-01,60,NA
"Accommodation, food services",2024-01-01,107,NA
"Accommodation, food services",2024-02-01,95,NA
"Accommodation, food services",2024-03-01,100,NA
"Accommodation, food services",2024-04-01,58,NA
"Accommodation, food services",2024-05-01,62,NA
"Accommodation, food services",2024-06-01,39,NA
"Accommodation, food services",2024-07-01,50,NA
"Accommodation, food services",2024-08-01,45,NA
"Accommodation, food services",2024-09-01,44,NA
"Accommodation, food services",2024-10-01,38,NA
"Accommodation, food services",2024-11-01,46,NA
"Accommodation, food services",2024-12-01,32,NA
"Accommodation, food services",2025-01-01,48,NA
"Accommodation, food services",2025-02-01,44,NA
"Accommodation, food services",2025-03-01,42,NA
"Accommodation, food services",2025-04-01,49,NA
"Accommodation, food services",2025-05-01,44,NA
"Other services",2011-01-01,22,NA
"Other services",2011-02-01,23,NA
"Other services",2011-03-01,22,NA
"Other services",2011-04-01,17,NA
"Other services",2011-05-01,20,NA
"Other services",2011-06-01,24,NA
"Other services",2011-07-01,13,NA
"Other services",2011-08-01,18,NA
"Other services",2011-09-01,17,NA
"Other services",2011-10-01,13,NA
"Other services",2011-11-01,27,NA
"Other services",2011-12-01,22,NA
"Other services",2012-01-01,16,NA
"Other services",2012-02-01,24,NA
"Other services",2012-03-01,17,NA
"Other services",2012-04-01,19,NA
"Other services",2012-05-01,20,NA
"Other services",2012-06-01,10,NA
"Other services",2012-07-01,19,NA
"Other services",2012-08-01,26,NA
"Other services",2012-09-01,14,NA
"Other services",2012-10-01,16,NA
"Other services",2012-11-01,18,NA
"Other services",2012-12-01,17,NA
"Other services",2013-01-01,21,NA
"Other services",2013-02-01,15,NA
"Other services",2013-03-01,7,NA
"Other services",2013-04-01,17,NA
"Other services",2013-05-01,18,NA
"Other services",2013-06-01,13,NA
"Other services",2013-07-01,12,NA
"Other services",2013-08-01,20,NA
"Other services",2013-09-01,13,NA
"Other services",2013-10-01,27,NA
"Other services",2013-11-01,17,NA
"Other services",2013-12-01,14,NA
"Other services",2014-01-01,14,NA
"Other services",2014-02-01,15,NA
"Other services",2014-03-01,15,NA
"Other services",2014-04-01,23,NA
"Other services",2014-05-01,15,NA
"Other services",2014-06-01,11,NA
"Other services",2014-07-01,9,NA
"Other services",2014-08-01,11,NA
"Other services",2014-09-01,18,NA
"Other services",2014-10-01,16,NA
"Other services",2014-11-01,8,NA
"Other services",2014-12-01,10,NA
"Other services",2015-01-01,18,NA
"Other services",2015-02-01,14,NA
"Other services",2015-03-01,18,NA
"Other services",2015-04-01,12,NA
"Other services",2015-05-01,14,NA
"Other services",2015-06-01,12,NA
"Other services",2015-07-01,10,NA
"Other services",2015-08-01,12,NA
"Other services",2015-09-01,17,NA
"Other services",2015-10-01,14,NA
"Other services",2015-11-01,11,NA
"Other services",2015-12-01,13,NA
"Other services",2016-01-01,3,NA
"Other services",2016-02-01,16,NA
"Other services",2016-03-01,22,NA
"Other services",2016-04-01,15,NA
"Other services",2016-05-01,9,NA
"Other services",2016-06-01,8,NA
"Other services",2016-07-01,11,NA
"Other services",2016-08-01,14,NA
"Other services",2016-09-01,11,NA
"Other services",2016-10-01,11,NA
"Other services",2016-11-01,10,NA
"Other services",2016-12-01,6,NA
"Other services",2017-01-01,8,NA
"Other services",2017-02-01,10,NA
"Other services",2017-03-01,12,NA
"Other services",2017-04-01,15,NA
"Other services",2017-05-01,16,NA
"Other services",2017-06-01,12,NA
"Other services",2017-07-01,14,NA
"Other services",2017-08-01,14,NA
"Other services",2017-09-01,11,NA
"Other services",2017-10-01,17,NA
"Other services",2017-11-01,15,NA
"Other services",2017-12-01,13,NA
"Other services",2018-01-01,7,NA
"Other services",2018-02-01,10,NA
"Other services",2018-03-01,14,NA
"Other services",2018-04-01,8,NA
"Other services",2018-05-01,15,NA
"Other services",2018-06-01,9,NA
"Other services",2018-07-01,8,NA
"Other services",2018-08-01,14,NA
"Other services",2018-09-01,12,NA
"Other services",2018-10-01,16,NA
"Other services",2018-11-01,13,NA
"Other services",2018-12-01,21,NA
"Other services",2019-01-01,8,NA
"Other services",2019-02-01,11,NA
"Other services",2019-03-01,12,NA
"Other services",2019-04-01,16,NA
"Other services",2019-05-01,14,NA
"Other services",2019-06-01,10,NA
"Other services",2019-07-01,15,NA
"Other services",2019-08-01,16,NA
"Other services",2019-09-01,5,NA
"Other services",2019-10-01,19,NA
"Other services",2019-11-01,13,NA
"Other services",2019-12-01,11,NA
"Other services",2020-01-01,20,NA
"Other services",2020-02-01,7,NA
"Other services",2020-03-01,7,NA
"Other services",2020-04-01,8,NA
"Other services",2020-05-01,9,NA
"Other services",2020-06-01,7,NA
"Other services",2020-07-01,14,NA
"Other services",2020-08-01,5,NA
"Other services",2020-09-01,9,NA
"Other services",2020-10-01,12,NA
"Other services",2020-11-01,3,NA
"Other services",2020-12-01,10,NA
"Other services",2021-01-01,8,NA
"Other services",2021-02-01,9,NA
"Other services",2021-03-01,6,NA
"Other services",2021-04-01,6,NA
"Other services",2021-05-01,10,NA
"Other services",2021-06-01,10,NA
"Other services",2021-07-01,4,NA
"Other services",2021-08-01,10,NA
"Other services",2021-09-01,5,NA
"Other services",2021-10-01,15,NA
"Other services",2021-11-01,7,NA
"Other services",2021-12-01,9,NA
"Other services",2022-01-01,11,NA
"Other services",2022-02-01,13,NA
"Other services",2022-03-01,17,NA
"Other services",2022-04-01,19,NA
"Other services",2022-05-01,18,NA
"Other services",2022-06-01,7,NA
"Other services",2022-07-01,15,NA
"Other services",2022-08-01,11,NA
"Other services",2022-09-01,22,NA
"Other services",2022-10-01,15,NA
"Other services",2022-11-01,14,NA
"Other services",2022-12-01,17,NA
"Other services",2023-01-01,13,NA
"Other services",2023-02-01,21,NA
"Other services",2023-03-01,32,NA
"Other services",2023-04-01,16,NA
"Other services",2023-05-01,19,NA
"Other services",2023-06-01,21,NA
"Other services",2023-07-01,17,NA
"Other services",2023-08-01,27,NA
"Other services",2023-09-01,22,NA
"Other services",2023-10-01,30,NA
"Other services",2023-11-01,31,NA
"Other services",2023-12-01,34,NA
"Other services",2024-01-01,37,NA
"Other services",2024-02-01,38,NA
"Other services",2024-03-01,24,NA
"Other services",2024-04-01,30,NA
"Other services",2024-05-01,31,NA
"Other services",2024-06-01,17,NA
"Other services",2024-07-01,18,NA
"Other services",2024-08-01,17,NA
"Other services",2024-09-01,32,NA
"Other services",2024-10-01,26,NA
"Other services",2024-11-01,29,NA
"Other services",2024-12-01,21,NA
"Other services",2025-01-01,14,NA
"Other services",2025-02-01,21,NA
"Other services",2025-03-01,11,NA
"Other services",2025-04-01,22,NA
"Other services",2025-05-01,15,NA
"Public administration",2011-01-01,0,NA
"Public administration",2011-02-01,0,NA
"Public administration",2011-03-01,0,NA
"Public administration",2011-04-01,0,NA
"Public administration",2011-05-01,0,NA
"Public administration",2011-06-01,0,NA
"Public administration",2011-07-01,1,NA
"Public administration",2011-08-01,1,NA
"Public administration",2011-09-01,0,NA
"Public administration",2011-10-01,0,NA
"Public administration",2011-11-01,1,NA
"Public administration",2011-12-01,0,NA
"Public administration",2012-01-01,0,NA
"Public administration",2012-02-01,0,NA
"Public administration",2012-03-01,2,NA
"Public administration",2012-04-01,0,NA
"Public administration",2012-05-01,0,NA
"Public administration",2012-06-01,0,NA
"Public administration",2012-07-01,0,NA
"Public administration",2012-08-01,0,NA
"Public administration",2012-09-01,0,NA
"Public administration",2012-10-01,0,NA
"Public administration",2012-11-01,0,NA
"Public administration",2012-12-01,0,NA
"Public administration",2013-01-01,0,NA
"Public administration",2013-02-01,0,NA
"Public administration",2013-03-01,0,NA
"Public administration",2013-04-01,0,NA
"Public administration",2013-05-01,0,NA
"Public administration",2013-06-01,0,NA
"Public administration",2013-07-01,0,NA
"Public administration",2013-08-01,0,NA
"Public administration",2013-09-01,0,NA
"Public administration",2013-10-01,0,NA
"Public administration",2013-11-01,0,NA
"Public administration",2013-12-01,0,NA
"Public administration",2014-01-01,0,NA
"Public administration",2014-02-01,0,NA
"Public administration",2014-03-01,0,NA
"Public administration",2014-04-01,1,NA
"Public administration",2014-05-01,0,NA
"Public administration",2014-06-01,0,NA
"Public administration",2014-07-01,0,NA
"Public administration",2014-08-01,0,NA
"Public administration",2014-09-01,0,NA
"Public administration",2014-10-01,0,NA
"Public administration",2014-11-01,0,NA
"Public administration",2014-12-01,0,NA
"Public administration",2015-01-01,0,NA
"Public administration",2015-02-01,0,NA
"Public administration",2015-03-01,0,NA
"Public administration",2015-04-01,0,NA
"Public administration",2015-05-01,1,NA
"Public administration",2015-06-01,0,NA
"Public administration",2015-07-01,0,NA
"Public administration",2015-08-01,1,NA
"Public administration",2015-09-01,1,NA
"Public administration",2015-10-01,1,NA
"Public administration",2015-11-01,0,NA
"Public administration",2015-12-01,0,NA
"Public administration",2016-01-01,1,NA
"Public administration",2016-02-01,1,NA
"Public administration",2016-03-01,0,NA
"Public administration",2016-04-01,0,NA
"Public administration",2016-05-01,0,NA
"Public administration",2016-06-01,0,NA
"Public administration",2016-07-01,0,NA
"Public administration",2016-08-01,1,NA
"Public administration",2016-09-01,0,NA
"Public administration",2016-10-01,0,NA
"Public administration",2016-11-01,0,NA
"Public administration",2016-12-01,0,NA
"Public administration",2017-01-01,0,NA
"Public administration",2017-02-01,0,NA
"Public administration",2017-03-01,1,NA
"Public administration",2017-04-01,0,NA
"Public administration",2017-05-01,2,NA
"Public administration",2017-06-01,0,NA
"Public administration",2017-07-01,0,NA
"Public administration",2017-08-01,0,NA
"Public administration",2017-09-01,1,NA
"Public administration",2017-10-01,0,NA
"Public administration",2017-11-01,0,NA
"Public administration",2017-12-01,0,NA
"Public administration",2018-01-01,1,NA
"Public administration",2018-02-01,0,NA
"Public administration",2018-03-01,0,NA
"Public administration",2018-04-01,0,NA
"Public administration",2018-05-01,1,NA
"Public administration",2018-06-01,0,NA
"Public administration",2018-07-01,0,NA
"Public administration",2018-08-01,0,NA
"Public administration",2018-09-01,0,NA
"Public administration",2018-10-01,0,NA
"Public administration",2018-11-01,0,NA
"Public administration",2018-12-01,1,NA
"Public administration",2019-01-01,0,NA
"Public administration",2019-02-01,0,NA
"Public administration",2019-03-01,0,NA
"Public administration",2019-04-01,0,NA
"Public administration",2019-05-01,0,NA
"Public administration",2019-06-01,0,NA
"Public administration",2019-07-01,0,NA
"Public administration",2019-08-01,0,NA
"Public administration",2019-09-01,0,NA
"Public administration",2019-10-01,0,NA
"Public administration",2019-11-01,0,NA
"Public administration",2019-12-01,0,NA
"Public administration",2020-01-01,0,NA
"Public administration",2020-02-01,0,NA
"Public administration",2020-03-01,0,NA
"Public administration",2020-04-01,0,NA
"Public administration",2020-05-01,0,NA
"Public administration",2020-06-01,0,NA
"Public administration",2020-07-01,1,NA
"Public administration",2020-08-01,0,NA
"Public administration",2020-09-01,1,NA
"Public administration",2020-10-01,0,NA
"Public administration",2020-11-01,0,NA
"Public administration",2020-12-01,0,NA
"Public administration",2021-01-01,0,NA
"Public administration",2021-02-01,0,NA
"Public administration",2021-03-01,2,NA
"Public administration",2021-04-01,2,NA
"Public administration",2021-05-01,1,NA
"Public administration",2021-06-01,0,NA
"Public administration",2021-07-01,0,NA
"Public administration",2021-08-01,0,NA
"Public administration",2021-09-01,0,NA
"Public administration",2021-10-01,0,NA
"Public administration",2021-11-01,1,NA
"Public administration",2021-12-01,0,NA
"Public administration",2022-01-01,0,NA
"Public administration",2022-02-01,0,NA
"Public administration",2022-03-01,0,NA
"Public administration",2022-04-01,1,NA
"Public administration",2022-05-01,0,NA
"Public administration",2022-06-01,0,NA
"Public administration",2022-07-01,2,NA
"Public administration",2022-08-01,1,NA
"Public administration",2022-09-01,0,NA
"Public administration",2022-10-01,0,NA
"Public administration",2022-11-01,4,NA
"Public administration",2022-12-01,0,NA
"Public administration",2023-01-01,1,NA
"Public administration",2023-02-01,0,NA
"Public administration",2023-03-01,1,NA
"Public administration",2023-04-01,0,NA
"Public administration",2023-05-01,0,NA
"Public administration",2023-06-01,0,NA
"Public administration",2023-07-01,0,NA
"Public administration",2023-08-01,1,NA
"Public administration",2023-09-01,0,NA
"Public administration",2023-10-01,0,NA
"Public administration",2023-11-01,0,NA
"Public administration",2023-12-01,1,NA
"Public administration",2024-01-01,1,NA
"Public administration",2024-02-01,6,NA
"Public administration",2024-03-01,2,NA
"Public administration",2024-04-01,2,NA
"Public administration",2024-05-01,2,NA
"Public administration",2024-06-01,1,NA
"Public administration",2024-07-01,1,NA
"Public administration",2024-08-01,0,NA
"Public administration",2024-09-01,3,NA
"Public administration",2024-10-01,0,NA
"Public administration",2024-11-01,0,NA
"Public administration",2024-12-01,0,NA
"Public administration",2025-01-01,0,NA
"Public administration",2025-02-01,0,NA
"Public administration",2025-03-01,0,NA
"Public administration",2025-04-01,0,NA
"Public administration",2025-05-01,1,NA
NA,2000-01-01,928,"Canada"
NA,2000-02-01,1073,"Canada"
NA,2000-03-01,1171,"Canada"
NA,2000-04-01,915,"Canada"
NA,2000-05-01,1059,"Canada"
NA,2000-06-01,982,"Canada"
NA,2000-07-01,938,"Canada"
NA,2000-08-01,911,"Canada"
NA,2000-09-01,944,"Canada"
NA,2000-10-01,1039,"Canada"
NA,2000-11-01,1041,"Canada"
NA,2000-12-01,820,"Canada"
NA,2001-01-01,1051,"Canada"
NA,2001-02-01,1040,"Canada"
NA,2001-03-01,1208,"Canada"
NA,2001-04-01,1089,"Canada"
NA,2001-05-01,1107,"Canada"
NA,2001-06-01,1031,"Canada"
NA,2001-07-01,847,"Canada"
NA,2001-08-01,905,"Canada"
NA,2001-09-01,782,"Canada"
NA,2001-10-01,1232,"Canada"
NA,2001-11-01,1110,"Canada"
NA,2001-12-01,846,"Canada"
NA,2002-01-01,1084,"Canada"
NA,2002-02-01,1011,"Canada"
NA,2002-03-01,1076,"Canada"
NA,2002-04-01,1073,"Canada"
NA,2002-05-01,1058,"Canada"
NA,2002-06-01,867,"Canada"
NA,2002-07-01,863,"Canada"
NA,2002-08-01,909,"Canada"
NA,2002-09-01,840,"Canada"
NA,2002-10-01,929,"Canada"
NA,2002-11-01,875,"Canada"
NA,2002-12-01,787,"Canada"
NA,2003-01-01,908,"Canada"
NA,2003-02-01,902,"Canada"
NA,2003-03-01,1044,"Canada"
NA,2003-04-01,973,"Canada"
NA,2003-05-01,929,"Canada"
NA,2003-06-01,898,"Canada"
NA,2003-07-01,821,"Canada"
NA,2003-08-01,704,"Canada"
NA,2003-09-01,885,"Canada"
NA,2003-10-01,926,"Canada"
NA,2003-11-01,849,"Canada"
NA,2003-12-01,839,"Canada"
NA,2004-01-01,808,"Canada"
NA,2004-02-01,922,"Canada"
NA,2004-03-01,1050,"Canada"
NA,2004-04-01,851,"Canada"
NA,2004-05-01,749,"Canada"
NA,2004-06-01,888,"Canada"
NA,2004-07-01,754,"Canada"
NA,2004-08-01,729,"Canada"
NA,2004-09-01,730,"Canada"
NA,2004-10-01,753,"Canada"
NA,2004-11-01,848,"Canada"
NA,2004-12-01,785,"Canada"
NA,2005-01-01,742,"Canada"
NA,2005-02-01,885,"Canada"
NA,2005-03-01,942,"Canada"
NA,2005-04-01,875,"Canada"
NA,2005-05-01,832,"Canada"
NA,2005-06-01,753,"Canada"
NA,2005-07-01,641,"Canada"
NA,2005-08-01,657,"Canada"
NA,2005-09-01,708,"Canada"
NA,2005-10-01,712,"Canada"
NA,2005-11-01,732,"Canada"
NA,2005-12-01,701,"Canada"
NA,2006-01-01,744,"Canada"
NA,2006-02-01,732,"Canada"
NA,2006-03-01,835,"Canada"
NA,2006-04-01,667,"Canada"
NA,2006-05-01,767,"Canada"
NA,2006-06-01,733,"Canada"
NA,2006-07-01,548,"Canada"
NA,2006-08-01,574,"Canada"
NA,2006-09-01,616,"Canada"
NA,2006-10-01,711,"Canada"
NA,2006-11-01,645,"Canada"
NA,2006-12-01,599,"Canada"
NA,2007-01-01,664,"Canada"
NA,2007-02-01,710,"Canada"
NA,2007-03-01,725,"Canada"
NA,2007-04-01,676,"Canada"
NA,2007-05-01,654,"Canada"
NA,2007-06-01,627,"Canada"
NA,2007-07-01,587,"Canada"
NA,2007-08-01,597,"Canada"
NA,2007-09-01,554,"Canada"
NA,2007-10-01,620,"Canada"
NA,2007-11-01,643,"Canada"
NA,2007-12-01,555,"Canada"
NA,2008-01-01,629,"Canada"
NA,2008-02-01,678,"Canada"
NA,2008-03-01,715,"Canada"
NA,2008-04-01,715,"Canada"
NA,2008-05-01,657,"Canada"
NA,2008-06-01,550,"Canada"
NA,2008-07-01,569,"Canada"
NA,2008-08-01,574,"Canada"
NA,2008-09-01,570,"Canada"
NA,2008-10-01,630,"Canada"
NA,2008-11-01,605,"Canada"
NA,2008-12-01,553,"Canada"
NA,2009-01-01,567,"Canada"
NA,2009-02-01,614,"Canada"
NA,2009-03-01,615,"Canada"
NA,2009-04-01,637,"Canada"
NA,2009-05-01,574,"Canada"
NA,2009-06-01,626,"Canada"
NA,2009-07-01,526,"Canada"
NA,2009-08-01,466,"Canada"
NA,2009-09-01,579,"Canada"
NA,2009-10-01,543,"Canada"
NA,2009-11-01,516,"Canada"
NA,2009-12-01,466,"Canada"
NA,2010-01-01,462,"Canada"
NA,2010-02-01,457,"Canada"
NA,2010-03-01,526,"Canada"
NA,2010-04-01,553,"Canada"
NA,2010-05-01,403,"Canada"
NA,2010-06-01,445,"Canada"
NA,2010-07-01,370,"Canada"
NA,2010-08-01,370,"Canada"
NA,2010-09-01,410,"Canada"
NA,2010-10-01,371,"Canada"
NA,2010-11-01,424,"Canada"
NA,2010-12-01,435,"Canada"
