REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
1999,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.1
1999,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,72.1
1999,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,28
1999,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.8
1999,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,45.2
1999,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.2
1999,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.8
1999,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.4
1999,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.6
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,53.7
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,46.3
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,64.8
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,35.2
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,63
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,37
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56.1
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45.1
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,NA
1999,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,NA
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,52.4
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,47.6
1999,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,66.7
1999,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,33.3
1999,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
1999,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
1999,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50
1999,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,52
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,48
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,91.7
1999,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,8.3
1999,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,52.9
1999,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,47.1
1999,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,63.7
1999,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,36
1999,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
1999,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
1999,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52
1999,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48
1999,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,61
1999,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39
1999,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.5
1999,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.5
1999,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,53.7
1999,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,46.3
1999,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,66.9
1999,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,33.1
1999,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
1999,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
1999,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,56.5
1999,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,43.5
1999,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.5
1999,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.5
1999,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,NA
1999,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,NA
1999,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,54.9
1999,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,45.1
1999,Québec,Proportion d'emplois,Professions en gestion,Homme+,67.2
1999,Québec,Proportion d'emplois,Professions en gestion,Femme+,32.8
1999,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,75
1999,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,25
1999,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,58.3
1999,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,41.7
1999,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,63.8
1999,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,36.2
1999,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.3
1999,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.7
1999,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,53.8
1999,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,46.2
1999,Ontario,Proportion d'emplois,Professions en gestion,Homme+,65.4
1999,Ontario,Proportion d'emplois,Professions en gestion,Femme+,34.6
1999,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,70.9
1999,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,29.1
1999,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.9
1999,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,45.1
1999,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.1
1999,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.9
1999,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.2
1999,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.8
1999,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,54
1999,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46
1999,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,69.1
1999,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,30.9
1999,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,75
1999,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,20.8
1999,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,57.4
1999,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,42.6
1999,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.9
1999,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41.1
1999,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.6
1999,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.4
1999,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54.3
1999,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,45.7
1999,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,70.5
1999,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,29.5
1999,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,72.4
1999,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,27.6
1999,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,51.3
1999,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48.7
1999,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.4
1999,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.6
1999,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,78.6
1999,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,21.4
1999,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,54.7
1999,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45.3
1999,Alberta,Proportion d'emplois,Professions en gestion,Homme+,66
1999,Alberta,Proportion d'emplois,Professions en gestion,Femme+,34
1999,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,73.4
1999,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,26.6
1999,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,55.7
1999,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,44.3
1999,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,55.2
1999,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45
1999,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,78.9
1999,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,21.1
1999,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,53.4
1999,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,46.6
1999,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,62.2
1999,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,37.8
1999,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,65.5
1999,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,34.5
